farm_id,farm_name,NDVI,NDWI,SAVI,time
Farm 2,Farm 2,0.3169044409374401,-0.3632464273713395,0.4753140524605013,1734336190430
Farm 2,Farm 2,0.2584753683849891,-0.2917668425422754,0.3876786828242971,1734768189168
Farm 2,Farm 2,0.2391240614879039,-0.2650639425755051,0.3586537109759402,1735200191032
Farm 2,Farm 2,0.2586337721230751,-0.2896721249732952,0.3879161099535348,1735632189923
Farm 2,Farm 2,0.2923294967073238,-0.3389716825599356,0.4384545691404056,1736064189569
Farm 2,Farm 2,0.0164428181564406,0.0077047330408017,0.0246634229243204,1736496185559
Farm 2,Farm 2,0.3392936114097346,-0.378304010142385,0.5088907192875471,1736928187942
Farm 2,Farm 2,0.3085174376476959,-0.3401070716585825,0.46273525923809,1737792191426
Farm 2,Farm 2,0.3030809085132623,-0.3354864104628566,0.4545815603209178,1738224220304
Farm 2,Farm 2,0.2862178183762385,-0.3196314380906566,0.4292904254748904,1738656191269
Farm 2,Farm 2,0.2439151201650533,-0.2774243759763906,0.3658433488159791,1739088219741
Farm 2,Farm 2,0.2685300115808289,-0.2975831275302139,0.4027617896325068,1740816217583
Farm 2,Farm 2,0.2948527235693094,-0.3312563234152044,0.4422424380475024,1741680212447
Farm 2,Farm 2,0.267682776632091,-0.2586212929647762,0.4014947695857507,1742112191450
Farm 2,Farm 2,0.2443833212855753,-0.2768999125412638,0.3665459228851879,1742544212606
Farm 2,Farm 2,0.2794719219403057,-0.3142805047189998,0.4191748704774423,1742976191833
Farm 2,Farm 2,0.2985231061458295,-0.3387184016392234,0.4477484363627523,1743581000365
Farm 2,Farm 2,0.2771702109120363,-0.3066255230920275,0.4157241573894658,1744704191977
Farm 2,Farm 2,0.2694706260382782,-0.2977905296053468,0.4041758440156062,1745309003178
Farm 2,Farm 2,0.237342736868918,-0.2692975734070038,0.35598775964919,1746000211197
Farm 2,Farm 2,0.2790293104496718,-0.3076932806391769,0.418513863412997,1746432191263
Farm 2,Farm 2,0.2110547364491451,-0.2438518050695861,0.3165592560656628,1746864208153
Farm 2,Farm 2,0.2345894508348736,-0.2672109306450383,0.3518589024034906,1747296189511
Farm 2,Farm 2,0.3157190537394552,-0.3705172873328323,0.4735439774269021,1747728207302
Farm 2,Farm 2,0.262602456098355,-0.2973819327636654,0.3938757450468877,1748160190595
Farm 2,Farm 2,0.2483568382052599,-0.2831400723903683,0.3725092764279681,1748592209647
Farm 2,Farm 2,0.2578623702838648,-0.2914734967813158,0.3867664788926371,1748765006397
Farm 2,Farm 2,0.2897574581130011,-0.3285308086666729,0.4346049175129744,1749024189654
Farm 2,Farm 2,0.2465224865389899,-0.2810743212501567,0.3697578618709689,1749456209600
Farm 2,Farm 2,0.2534616747374203,-0.289539933791143,0.3801653898825395,1749888187841
Farm 2,Farm 2,0.2350680676957349,-0.2706915504484478,0.3525770811137194,1750320207542
Farm 2,Farm 2,0.2399625140238567,-0.2749263887017405,0.35991837684947,1750493003182
Farm 2,Farm 2,0.2333533595543692,-0.2675455229539581,0.3500051668652363,1750752190836
Farm 2,Farm 2,0.2670249351551126,-0.3068551351179694,0.4005086829603301,1751184214478
Farm 2,Farm 2,0.2623174306334297,-0.2956588695275008,0.3934477948747703,1751616192632
Farm 2,Farm 2,0.2444554140374639,-0.2811157344114243,0.3666571739649076,1752048214620
Farm 2,Farm 2,0.2381787520632264,-0.2738809333482848,0.3572423664638781,1752221008406
Farm 2,Farm 2,0.2692931345922955,-0.3069115253606079,0.4039101720636023,1752480192819
Farm 2,Farm 2,0.2297910815512002,-0.2666695084616052,0.3446617867086841,1752912216442
Farm 2,Farm 2,0.2523155463068117,-0.2875673451431416,0.3784458721144739,1753344191413
Farm 2,Farm 2,0.2526142234701932,-0.2933395611643339,0.3788932525100627,1753776211086
Farm 2,Farm 2,0.2221278050381482,-0.2593292877867152,0.3331670747063294,1753949007003
Farm 2,Farm 2,0.2099766415222386,-0.2486040732763035,0.3149418346418786,1754208189901
Farm 2,Farm 2,0.2725841964441456,-0.3240006054260139,0.408845778306751,1754640207689
Farm 2,Farm 2,0.2252783227281482,-0.2725796069995626,0.3378930875040292,1755072191565
Farm 2,Farm 2,0.2631110101914209,-0.3150900263033065,0.394636921310252,1755504208843
Farm 2,Farm 2,0.2135309714595651,-0.2542849175452367,0.3202722303777399,1755936191400
Farm 2,Farm 2,0.2318010653066416,-0.2748194426092855,0.3476748804317626,1756368212396
Farm 2,Farm 2,0.2350503688060285,-0.2708634432456651,0.3525485511514724,1756800189277
Farm 3,Farm 3,0.2740516734296778,-0.3611858813571247,0.4110247192201972,1545120183000
Farm 3,Farm 3,0.3019564261766873,-0.3828364966871014,0.4528687442142162,1545984186000
Farm 3,Farm 3,0.2417374802442604,-0.3113324905829796,0.3625622652081887,1547280184000
Farm 3,Farm 3,0.2965796906296729,-0.3817825048840243,0.4448114663182141,1547712188000
Farm 3,Farm 3,0.2766470597919159,-0.3475371566128143,0.4149131453550859,1549008186000
Farm 3,Farm 3,0.2445533140418192,-0.3076341269298262,0.3667860455812061,1549440189000
Farm 3,Farm 3,0.2334998703658913,-0.2783753278538663,0.3502147052975096,1550304189000
Farm 3,Farm 3,0.2772144682311334,-0.361415013541323,0.415771741269328,1551600184000
Farm 3,Farm 3,0.2613648642699388,-0.3406776016127585,0.3920019804368177,1552032186000
Farm 3,Farm 3,0.2165671672984094,-0.2893600033347472,0.3248143055542159,1552464185130
Farm 3,Farm 3,0.2712332657259681,-0.3508132660783827,0.4068028705844687,1552896187000
Farm 3,Farm 3,0.2052047460028658,-0.2706697095898606,0.3077701072520638,1553328187000
Farm 3,Farm 3,0.2580091547504071,-0.3358696531961574,0.3869714313660665,1553760190000
Farm 3,Farm 3,0.2595090582685314,-0.3407112467686288,0.3892200384906304,1554192189000
Farm 3,Farm 3,0.2630521199312465,-0.3324934437425206,0.394536327605217,1555056191000
Farm 3,Farm 3,0.2108541594340658,-0.2752440783405498,0.316247711559934,1555488195000
Farm 3,Farm 3,0.2157019802092072,-0.2845421928241951,0.3235216371451725,1555920192000
Farm 3,Farm 3,0.1623324061638227,-0.2176868710186911,0.2434741837119521,1556352196000
Farm 3,Farm 3,0.2116353603006733,-0.2786142975378957,0.3174211404351621,1556784193000
Farm 3,Farm 3,0.2118066566906531,-0.2776944912974494,0.3176786329381775,1557216197494
Farm 3,Farm 3,0.192530492368664,-0.2492442908663764,0.288768146765356,1557648193000
Farm 3,Farm 3,0.2299454116613788,-0.2944404028259179,0.3448829885609894,1558080197000
Farm 3,Farm 3,0.2331249988427071,-0.3054419940344938,0.3496539703200985,1558944197000
Farm 3,Farm 3,0.1921568442320183,-0.2689757463314208,0.2882074107695766,1559376191000
Farm 3,Farm 3,0.2226290771390175,-0.2974143232883459,0.3339117193617451,1559808197000
Farm 3,Farm 3,0.2043020545847126,-0.2706516919204526,0.3064261524418297,1560240192000
Farm 3,Farm 3,0.2235242120059033,-0.3037712910286537,0.3352544163701993,1561104193000
Farm 3,Farm 3,0.2190807538426356,-0.2937130466030704,0.3285886573541113,1561536197000
Farm 3,Farm 3,0.2362012867160923,-0.3166388974370113,0.3542676787951941,1561968194070
Farm 3,Farm 3,0.2383031463750701,-0.318442840983747,0.3574191827123646,1562832194000
Farm 3,Farm 3,0.2579390927926731,-0.335290662136043,0.386870175866272,1563264198071
Farm 3,Farm 3,0.2281848201722278,-0.3084847361377973,0.3422438084993234,1563696194426
Farm 3,Farm 3,0.2093533029902519,-0.2766960971215935,0.3140005668510165,1564128197645
Farm 3,Farm 3,0.0259211611667236,-0.0478076806176063,0.0388793622534436,1564560193973
Farm 3,Farm 3,0.2530500328568813,-0.3313353901629141,0.3795380244572215,1564992196856
Farm 3,Farm 3,0.2361802401602863,-0.3154486469676796,0.3542354469298257,1565424193106
Farm 3,Farm 3,0.2211391004389236,-0.2978632538175937,0.3316746886356995,1565856195637
Farm 3,Farm 3,0.2038102158630416,-0.2779278061198805,0.3056845922541734,1566288191855
Farm 3,Farm 3,0.2255801663438324,-0.3049613900815807,0.3383339300450448,1566720194000
Farm 3,Farm 3,0.220181666020426,-0.2998229756111166,0.330237933458426,1567152190183
Farm 3,Farm 3,0.2310576191918339,-0.3036968779701729,0.3465490718114222,1568016188035
Farm 3,Farm 3,0.2247802541758328,-0.2946582451797883,0.3371342536762045,1568448189502
Farm 3,Farm 3,0.226128809298525,-0.3049933702302031,0.3391568321454768,1568880189093
Farm 3,Farm 3,0.2352041846038929,-0.3111454712494131,0.3527664432378432,1569312189049
Farm 3,Farm 3,0.2150039754213342,-0.2889448662349263,0.3224689673938489,1569744190762
Farm 3,Farm 3,0.2303084105103348,-0.3021022139598301,0.3454223017995165,1570176190043
Farm 3,Farm 3,0.2144580968128184,-0.2845315248003798,0.3216493577953817,1570608191890
Farm 3,Farm 3,0.234549499353949,-0.3030959765060604,0.3517827522118041,1571040190505
Farm 3,Farm 3,0.2446978328575463,-0.32222721239109,0.3670029196799716,1571472192513
Farm 3,Farm 3,0.28460226133301,-0.3655393056823269,0.4268501538825908,1572336192564
Farm 3,Farm 3,0.2857360202245717,-0.3611660570819326,0.4285510740707443,1572768189647
Farm 3,Farm 3,0.2396040802083827,-0.302697047544552,0.3593617828158543,1573200191941
Farm 3,Farm 3,0.0632155490371815,-0.0592075861447007,0.094816526947132,1573632188300
Farm 3,Farm 3,0.292452460286822,-0.3620041291209823,0.4386225313017839,1574496186278
Farm 3,Farm 3,0.2864398032210383,-0.3511648067440376,0.4296036068810672,1574928188883
Farm 3,Farm 3,0.3243401264753285,-0.4074641408187102,0.4864454315839113,1575360183622
Farm 3,Farm 3,0.3249464746896068,-0.4086919763056716,0.4873543335139206,1575792186357
Farm 3,Farm 3,0.2974681771266315,-0.3661186613540761,0.4461421643355728,1576224183768
Farm 3,Farm 3,0.2939108037735678,-0.3764363329570202,0.440807970280505,1576656183267
Farm 3,Farm 3,0.3030808144718188,-0.3950156927748329,0.4545601396583579,1577520183932
Farm 3,Farm 3,0.3021485856828568,-0.3894136107179455,0.4531596785202694,1577952184314
Farm 3,Farm 3,0.1433394172379786,-0.1381025433585415,0.2149547886783219,1579248183249
Farm 3,Farm 3,0.2747442745689841,-0.3639087143538943,0.4120640484718136,1579680182676
Farm 3,Farm 3,0.3004265737680286,-0.3936065359383477,0.4505819449404707,1580112182262
Farm 3,Farm 3,0.2855772629229857,-0.3796875566572038,0.4283103504857492,1580544182210
Farm 3,Farm 3,0.2470889663989157,-0.3322539149679873,0.3705866019413352,1580976180989
Farm 3,Farm 3,0.2813863208386621,-0.378232738656933,0.4220262901403658,1581408184301
Farm 3,Farm 3,0.2749917666837701,-0.3604328531035753,0.4124391242375029,1582272185823
Farm 3,Farm 3,0.2850811582784676,-0.3771075376292087,0.4275703122152551,1582704184352
Farm 3,Farm 3,0.2837181056161735,-0.368782034448107,0.42552809197177,1583136186796
Farm 3,Farm 3,0.2667185421286661,-0.3537721237965576,0.4000325857709452,1583568185233
Farm 3,Farm 3,0.1971690003361082,-0.2637382276441929,0.2957225863715232,1584432185599
Farm 3,Farm 3,0.2901387593297068,-0.3714633191117473,0.4351609734613769,1584864187240
Farm 3,Farm 3,0.1828850602097018,-0.2522331460158606,0.2742996431420587,1586160186295
Farm 3,Farm 3,0.2203169339396889,-0.2942944836982866,0.3304430496929697,1587024189092
Farm 3,Farm 3,0.2418818817842791,-0.3100265570917417,0.3627862201506819,1587456183971
Farm 3,Farm 3,0.2460518170279632,-0.3189002630072511,0.3690418803522425,1587888191428
Farm 3,Farm 3,0.2890115096627245,-0.3556400216995807,0.433477437817673,1588320185603
Farm 3,Farm 3,0.266659729199091,-0.3403427323749387,0.3999519970087649,1588752193206
Farm 3,Farm 3,0.2372807197583611,-0.3025769975140489,0.3558870120939559,1589184187845
Farm 3,Farm 3,0.2562628803469059,-0.3257595146391865,0.3843578937373791,1589616194469
Farm 3,Farm 3,0.2153863336155785,-0.2873233297745136,0.323048937762016,1590048189586
Farm 3,Farm 3,0.2067169695688353,-0.2827223265237604,0.3100470633265444,1590480195296
Farm 3,Farm 3,0.2208161323123573,-0.2910102522459341,0.3311934771929544,1590912190830
Farm 3,Farm 3,0.1758952947158241,-0.2398383036330862,0.2638190707565175,1591344195614
Farm 3,Farm 3,0.2381960134546651,-0.3070832849940467,0.3572601832565197,1591776191584
Farm 3,Farm 3,0.21044913193945,-0.2863490951994436,0.3156437667912113,1592208195439
Farm 3,Farm 3,0.2550747326464115,-0.3241536129646095,0.3825771792711422,1592640191845
Farm 3,Farm 3,0.2406823275543442,-0.3121911965498349,0.3609910579741262,1593072194873
Farm 3,Farm 3,0.2152252348886649,-0.289433017005645,0.3228073983705958,1593504191662
Farm 3,Farm 3,0.216716908875725,-0.2869135197257597,0.3250458239410986,1593936193885
Farm 3,Farm 3,0.2424323119868243,-0.3201363155063425,0.3636138747508253,1594368191086
Farm 3,Farm 3,0.2343265714122189,-0.3130114201454614,0.3514567759114513,1594800193952
Farm 3,Farm 3,0.1479264496073289,-0.2061978170904955,0.2218691826329674,1595664194818
Farm 3,Farm 3,0.1847337174632452,-0.2523161954901962,0.2770724055166018,1596096192014
Farm 3,Farm 3,0.2464547694134903,-0.3214444049010773,0.3696451021730943,1596528195256
Farm 3,Farm 3,0.245709534305058,-0.3201284413074484,0.3685282944602913,1597824192850
Farm 3,Farm 3,0.2339321439928021,-0.3149526072043051,0.3508641867768453,1598256194781
Farm 3,Farm 3,0.2479633428330813,-0.3260879622181816,0.3719086819521396,1598688192597
Farm 3,Farm 3,0.1844692402534131,-0.2592854288134874,0.2766768964167999,1599120193926
Farm 3,Farm 3,0.241940398889562,-0.3217388190645362,0.3628742878977102,1599552191926
Farm 3,Farm 3,0.2149121616552403,-0.2916258607694589,0.322335610014623,1599984193347
Farm 3,Farm 3,0.2382328036146331,-0.3166238273406784,0.3573127986889645,1600416191022
Farm 3,Farm 3,0.2305044644370032,-0.3122640145550981,0.3457217391071727,1600848194457
Farm 3,Farm 3,0.2324460400624589,-0.3105013825540403,0.3486324791036715,1601280192251
Farm 3,Farm 3,0.2228284026281472,-0.3027019984689603,0.3342076872113958,1601712195079
Farm 3,Farm 3,0.2381417416275444,-0.3151353283521852,0.3571739281876059,1602144192950
Farm 3,Farm 3,0.2594555117100431,-0.3434734239804651,0.3891406994453232,1602576195086
Farm 3,Farm 3,0.2661303165845102,-0.347242600688637,0.3991514922243616,1603008193014
Farm 3,Farm 3,0.2724173817359003,-0.3559676428264448,0.4085808321798634,1603440194642
Farm 3,Farm 3,0.2803728459385337,-0.3576059881435039,0.4205121610259908,1603872192432
Farm 3,Farm 3,0.2500000425230685,-0.3248440153303087,0.3749574854999272,1604304194277
Farm 3,Farm 3,0.2804153843489794,-0.3554234986811512,0.4205715118546675,1604736191165
Farm 3,Farm 3,0.2723758245548238,-0.3591070061431884,0.4085119679488507,1605168193149
Farm 3,Farm 3,0.2896011397727966,-0.3679477270102394,0.4343462645037618,1606032191305
Farm 3,Farm 3,0.3121273887172195,-0.4002829947707679,0.4681305550748486,1606896188639
Farm 3,Farm 3,0.3121854100085045,-0.4005507002309446,0.4682184015267465,1607328187432
Farm 3,Farm 3,0.2883783330283124,-0.3799260164991456,0.4325093877226427,1607760186061
Farm 3,Farm 3,0.1885196112758988,-0.2503915482582622,0.2827472828135058,1608624188145
Farm 3,Farm 3,0.2810320057920628,-0.3564534705626179,0.4214938701251151,1609488189498
Farm 3,Farm 3,0.2815896604641223,-0.3572301830268212,0.422329124131732,1609920188263
Farm 3,Farm 3,0.2897882904704966,-0.372320983247967,0.4346272217835279,1610352190092
Farm 3,Farm 3,0.281395980899105,-0.3593572379804577,0.4220400938627302,1610784189051
Farm 3,Farm 3,0.1690805320637851,-0.2368744438672441,0.2535968492687985,1611216190052
Farm 3,Farm 3,0.200610720993468,-0.2661630920896448,0.3008839583055785,1611648189170
Farm 3,Farm 3,0.2647301736924951,-0.3479234168637367,0.3970483000166028,1612080189398
Farm 3,Farm 3,0.2721095032919722,-0.3561853188040677,0.4081135744662936,1612944188075
Farm 3,Farm 3,0.2536646514315299,-0.3274049695634961,0.3804506450322083,1613376187424
Farm 3,Farm 3,0.2705082083628891,-0.3520333694814434,0.4057153164489324,1613808188752
Farm 3,Farm 3,0.2864203380161037,-0.3691064735355737,0.4295799149115362,1614240187776
Farm 3,Farm 3,0.272917556189522,-0.3573442908576447,0.4093298986568412,1614672189196
Farm 3,Farm 3,0.1851046777630047,-0.251897328012269,0.2776290165553048,1615104188497
Farm 3,Farm 3,0.244846867166203,-0.3246364787905407,0.367229851623607,1615536188939
Farm 3,Farm 3,0.231938959726228,-0.3085682758060049,0.3478709167869271,1615968188601
Farm 3,Farm 3,0.1972133816529458,-0.2743803715726501,0.2957900635868008,1616400188022
Farm 3,Farm 3,0.2334215768530417,-0.3119421507300295,0.3500961900829656,1616832188024
Farm 3,Farm 3,0.2297025441432923,-0.3050889134671284,0.3445178947666553,1617264186448
Farm 3,Farm 3,0.1586301237743572,-0.2250142450574097,0.2379234319428348,1617696186763
Farm 3,Farm 3,0.267032424096157,-0.3426324745158954,0.4005104401917679,1618128184236
Farm 3,Farm 3,0.1769753697257754,-0.2435397161607361,0.2654370327705559,1618560184949
Farm 3,Farm 3,0.2533295526391069,-0.3254192240483208,0.3799567062043654,1618992184716
Farm 3,Farm 3,0.2595611914799631,-0.3288621938305214,0.3893036843114765,1619424184267
Farm 3,Farm 3,0.2601163021104695,-0.3292039477804078,0.3901382053550123,1619856187030
Farm 3,Farm 3,0.2435593904792278,-0.3135173954592427,0.3653046136426404,1620288186671
Farm 3,Farm 3,0.2656455796437038,-0.3400495100888577,0.3984294668976453,1620720188700
Farm 3,Farm 3,0.2629963810620122,-0.3367443540748266,0.3944578509032508,1621152188550
Farm 3,Farm 3,0.2547641887659116,-0.3243155430091715,0.3821116512422993,1622016189751
Farm 3,Farm 3,0.2239695601018681,-0.2951611095847006,0.3359227544570275,1622880190300
Farm 3,Farm 3,0.2389570832513913,-0.3117786766989225,0.3584027429635316,1623312189967
Farm 3,Farm 3,0.1790443256875724,-0.2442348469399338,0.2685418573337353,1623744190305
Farm 3,Farm 3,0.1852001856123209,-0.25286815453104,0.2777747193010493,1624176189908
Farm 3,Farm 3,0.2298174932585914,-0.2967164817550379,0.3446944607065847,1624608189822
Farm 3,Farm 3,0.2382480889718221,-0.3026363563076931,0.3573395159543928,1625040191228
Farm 3,Farm 3,0.2432868901644913,-0.3098283404170615,0.3648970322247929,1625472190841
Farm 3,Farm 3,0.2420577311413167,-0.3080226340208345,0.3630534060239275,1625904192233
Farm 3,Farm 3,0.2108367847999678,-0.2663027100140386,0.3162257489016699,1626768192676
Farm 3,Farm 3,0.2336596194251905,-0.2962499561285188,0.3504568234414669,1627200191295
Farm 3,Farm 3,0.280659182140835,-0.3462155386947358,0.4209496155026707,1627632192591
Farm 3,Farm 3,0.2152033022515296,-0.277344653358737,0.3227744155435069,1628064190646
Farm 3,Farm 3,0.2480934485227414,-0.3202888280462072,0.3721047384846699,1628496191921
Farm 3,Farm 3,0.2545111647530379,-0.3279658741411866,0.3817299193371405,1629360191649
Farm 3,Farm 3,0.2306205208212537,-0.3034521613689943,0.345897289394682,1629792187863
Farm 3,Farm 3,0.2277764423328126,-0.3057980708715554,0.3416313211003922,1630224190890
Farm 3,Farm 3,0.2124089353229755,-0.2841233286264183,0.3185826003688485,1630656185757
Farm 3,Farm 3,0.2226413767296347,-0.3065172198659862,0.3339282534011352,1631520185518
Farm 3,Farm 3,0.2083296349908638,-0.2860985736096519,0.3124632783655393,1631952191448
Farm 3,Farm 3,0.2002351424151543,-0.2731664597787873,0.3003225460566956,1632384187123
Farm 3,Farm 3,0.2191914482686517,-0.2984585593995789,0.3287529162012078,1632816193338
Farm 3,Farm 3,0.1986246976341988,-0.2748204837401758,0.2979062869402243,1633248189207
Farm 3,Farm 3,0.220565765809323,-0.3002425894809538,0.3308130622942425,1633680194478
Farm 3,Farm 3,0.2341075644096321,-0.3154932829768351,0.3511231904713893,1634112190465
Farm 3,Farm 3,0.2436804042068855,-0.3278530731487209,0.3654801749617129,1634544194733
Farm 3,Farm 3,0.2457187157341484,-0.3272171250579333,0.3685369705162931,1634976190875
Farm 3,Farm 3,0.232655596777617,-0.2995705775395719,0.3489339846299861,1635408194154
Farm 3,Farm 3,0.2692661624142066,-0.3490903755110391,0.4038516424834287,1636272192542
Farm 3,Farm 3,0.2881742342194375,-0.3621662333153059,0.4322083896384382,1637136189793
Farm 3,Farm 3,0.3072622076466698,-0.3892216594058252,0.460834750180495,1637568186017
Farm 3,Farm 3,0.2605693174831891,-0.3327729970526231,0.3908065029383228,1638000189243
Farm 3,Farm 3,0.3038676152578129,-0.3851562272702417,0.45574443191303,1638432184717
Farm 3,Farm 3,0.2851324646702126,-0.3629003541295777,0.4276470605039914,1638864188247
Farm 3,Farm 3,-0.0033876673786608,0.0234685335230897,-0.0050813882276857,1640160184146
Farm 3,Farm 3,0.296277220702438,-0.3685361338339014,0.4443580275017293,1641024185233
Farm 3,Farm 3,0.3138399853584115,-0.3952353088572383,0.4706998944423697,1641456190867
Farm 3,Farm 3,0.3282737569286578,-0.4098304589556023,0.4923460694797104,1642320189944
Farm 3,Farm 3,0.2974494570243312,-0.3774370675835555,0.4461188825125259,1642752184308
Farm 3,Farm 3,0.1823643558808516,-0.2332345158497584,0.273523431132352,1643184189419
Farm 3,Farm 3,0.1390409588527877,-0.184688892573691,0.208546144639376,1643616183453
Farm 3,Farm 3,0.1852556310939286,-0.2365201055926364,0.277861362023715,1644048189000
Farm 3,Farm 3,0.1898438469514155,-0.242490371202747,0.2847428639825661,1644480183564
Farm 3,Farm 3,0.1951408276195785,-0.2533653388693682,0.2926877219071419,1644912189732
Farm 3,Farm 3,0.1226874906914202,-0.1722488967536099,0.1840184542402341,1645776192042
Farm 3,Farm 3,0.1694506638272671,-0.2234330726302287,0.2541563958009659,1646208186094
Farm 3,Farm 3,0.1921475500881741,-0.2547780804727181,0.2881990292827761,1646640193281
Farm 3,Farm 3,0.1923881864148384,-0.2507810164900069,0.2885604513368283,1647072187344
Farm 3,Farm 3,0.2022544732652646,-0.2584524766623311,0.3033594108038657,1647504193098
Farm 3,Farm 3,0.2003404046803762,-0.264524382693545,0.3004890271026008,1647936187118
Farm 3,Farm 3,0.2046736782160416,-0.2762964366764053,0.3069890264679766,1648368191942
Farm 3,Farm 3,0.1957036295950913,-0.2511813669240555,0.2935346999904136,1648800185789
Farm 3,Farm 3,0.1978504289591416,-0.2562167581606948,0.2967546994682081,1649232190296
Farm 3,Farm 3,0.2010009902007296,-0.2579221141578244,0.3014803660128206,1649664185973
Farm 3,Farm 3,0.17872516133679,-0.2307654949254391,0.2680692815627444,1650096192781
Farm 3,Farm 3,0.1207360375135967,-0.1691464227232952,0.1810923394959027,1650528184305
Farm 3,Farm 3,0.1784184172131634,-0.2296792790771546,0.2676094674975521,1650960194392
Farm 3,Farm 3,0.2050903728758596,-0.2551337144842156,0.3076143723485056,1651392183206
Farm 3,Farm 3,0.2179291158962071,-0.2680094892602962,0.3268718855908976,1651824193882
Farm 3,Farm 3,0.2010787148643572,-0.2489256832455571,0.3015977737760872,1652256187006
Farm 3,Farm 3,0.1983863495160837,-0.2537393846869857,0.2975597154066036,1652688194180
Farm 3,Farm 3,0.1950238444094201,-0.2533358096233954,0.292516696046631,1653120189304
Farm 3,Farm 3,0.1842292307417343,-0.2371948437046809,0.2763253153452941,1653552196683
Farm 3,Farm 3,0.196164287483298,-0.2458949401887037,0.294227030833293,1653984189172
Farm 3,Farm 3,0.2091479908009442,-0.2607534281699352,0.3137012618542227,1654416197189
Farm 3,Farm 3,0.2262044175859861,-0.2805711825462809,0.3392844119017318,1654848191567
Farm 3,Farm 3,0.2029391181975564,-0.2544602168596738,0.304388608519832,1655280200063
Farm 3,Farm 3,0.2287267262678346,-0.2864437307120046,0.3430676218425584,1655712193760
Farm 3,Farm 3,0.1857569729540053,-0.2400056553928283,0.2786171579043771,1656144201840
Farm 3,Farm 3,0.1931614053816593,-0.2412898271985585,0.2897229981477712,1656576194445
Farm 3,Farm 3,0.2000803335532083,-0.248644233375022,0.3001003620451273,1657008202392
Farm 3,Farm 3,0.1920856216300177,-0.2418972827632516,0.2881092204393508,1657872201770
Farm 3,Farm 3,0.1895890373688908,-0.2405758075554234,0.284364426546724,1658304194225
Farm 3,Farm 3,0.1971207598898768,-0.2472822030800258,0.2956613454343006,1658736199608
Farm 3,Farm 3,0.2269644312723431,-0.2838950794231372,0.3404224357501424,1659600200172
Farm 3,Farm 3,0.247793847331315,-0.3143380946577478,0.3716640765134114,1660032193228
Farm 3,Farm 3,0.1993521347356341,-0.2569468402439126,0.2990067383260604,1660464201677
Farm 3,Farm 3,0.1850293657292015,-0.2399239047734187,0.2775242708645077,1660896191131
Farm 3,Farm 3,0.2227646539997248,-0.2816905530695691,0.3341230038320792,1661328201953
Farm 3,Farm 3,0.2403681478661506,-0.3029219324229703,0.3605269915630676,1661760189912
Farm 3,Farm 3,0.2413038961987741,-0.3068040081848236,0.3619295554379518,1662192201297
Farm 3,Farm 3,0.2114814917827612,-0.2638394591087803,0.3171994243516883,1662624191189
Farm 3,Farm 3,0.016347481306461,-0.0101494916513098,0.0245200891305041,1663056199412
Farm 3,Farm 3,0.2017235190400685,-0.2527946515914772,0.3025633306520679,1663488190992
Farm 3,Farm 3,0.2084611174809967,-0.2593083858815131,0.3126687275210315,1663920196270
Farm 3,Farm 3,0.1985159630239507,-0.2487470925869055,0.2977520950186388,1664352189316
Farm 3,Farm 3,0.2069146892184366,-0.2603240280888204,0.3103487988506804,1664784196447
Farm 3,Farm 3,0.2133921581941873,-0.2659887302259952,0.320064522993538,1665216187002
Farm 3,Farm 3,0.2261338640966842,-0.2809372307826713,0.339174937872456,1665648194205
Farm 3,Farm 3,0.2033306017474378,-0.2550615268611245,0.3049727722667983,1666080188686
Farm 3,Farm 3,0.2195560379597975,-0.2744950121373338,0.3293086566397235,1666512191573
Farm 3,Farm 3,0.2208504244943945,-0.2718463944410225,0.3312488819665705,1666944188258
Farm 3,Farm 3,0.2096716144608282,-0.2595596849224933,0.3144825135205874,1667376193378
Farm 3,Farm 3,0.2333289735679505,-0.2776965467525965,0.3499623462166534,1668240192565
Farm 3,Farm 3,0.2234215706318741,-0.278005707218793,0.3351055627184551,1669104189410
Farm 3,Farm 3,0.2371297595376899,-0.2866453252039737,0.3556645377328331,1669536188364
Farm 3,Farm 3,0.2504527454221447,-0.3075162855650698,0.3756459656896231,1669968189607
Farm 3,Farm 3,0.1899294546290721,-0.229945434656688,0.2848707435263747,1670400185922
Farm 3,Farm 3,0.190922359174917,-0.2359356213787806,0.2863601146142597,1670832189527
Farm 3,Farm 3,0.2136349066397853,-0.2641386600910672,0.3204261539547322,1671264187830
Farm 3,Farm 3,0.1925956481754312,-0.2461805938794708,0.2888685921048585,1673424187364
Farm 3,Farm 3,0.1815326489147805,-0.2421701918545244,0.2722760428416472,1674288184683
Farm 3,Farm 3,0.1900808787042776,-0.2422729094023428,0.2850969957142624,1675584186846
Farm 3,Farm 3,0.172099747484382,-0.2186675354158004,0.2581294922457324,1676448187534
Farm 3,Farm 3,0.1880201448166947,-0.2458582663581431,0.2820084318986391,1676880186547
Farm 3,Farm 3,0.1810383203520039,-0.2280504045475437,0.2715357858084739,1677312189813
Farm 3,Farm 3,0.2162769407413242,-0.2758155678994287,0.3243890014939478,1677744186440
Farm 3,Farm 3,0.199603489073562,-0.2489597024913235,0.2993818433840184,1678176192656
Farm 3,Farm 3,0.2190024661466845,-0.2614854022224254,0.3284786601166216,1679040193227
Farm 3,Farm 3,0.2126245573183397,-0.2573383612162067,0.3189125931948464,1679472187858
